INPUT:imageURL	OUTPUT:result1	OUTPUT:result2	OUTPUT:result3	OUTPUT:result4	OUTPUT:result5	GOLDEN:result1	GOLDEN:result2	GOLDEN:result3	GOLDEN:result4	GOLDEN:result5	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
https://drive.google.com/uc?export=view&id=1tMokEjHC-SpWmv9pajghzihdxnl0YQ50{EOF}https://drive.google.com/uc?export=view&id=1pDWwp9LWkojPUWQbi-Iw3tNiPXdDEIzk{EOF}https://drive.google.com/uc?export=view&id=1fhOiG4p_47_bE_sK4osAQoxAz48qbT-w{EOF}https://drive.google.com/uc?export=view&id=1TkOCdZJkaJVfUoGvlSmHQkrBJwVdnT5V{EOF}https://drive.google.com/uc?export=view&id=1Cys2xgbiqRoRH7jOZrO0Mjv46rW_kowa	OL2ZATQiKl	01bkz35sbj	01h38PMt1e	OLJaFDosi6	01pvB630u2	0L2ZAToiKf	0lbkZ35Sbl	0lh38pMt1e	0LJaFD0sj6	0lpvB630u2			https://toloka.yandex.ru/task/33891275/00020523cb--62a5e4cc8c7e6168a9d82ce5	dba92e83-c89e-43e2-b420-d2e8eb411371	00020523cb--62a5e4cc8c7e6168a9d82ce5	00020523cb--62a5db9d39fbdb7b0991fdad	5eff4186aba762c311519e800fd6d7c1	APPROVED	2022-06-12T13:06:20.252
																			
https://drive.google.com/uc?export=view&id=1fok_yL3IrWYFMq8Wz-1-6ogHsFLk-9Br{EOF}https://drive.google.com/uc?export=view&id=1kJ4VGVfL3f_VWE6Il9_yvBToztEo1T-b{EOF}https://drive.google.com/uc?export=view&id=1huKRhq6ED8uOZg_MHtCAhLdSdb2iL9pS{EOF}https://drive.google.com/uc?export=view&id=1pkog2M2xw1QuetADrALFGdMls_9FX8h5{EOF}https://drive.google.com/uc?export=view&id=1hhQsGnkKn8eEXVCSPa0KTqMvSpixO0Jt	01R2n35GR9	01RUM9F7us	Didn't load	Didn't load	0mBFSN9ikR	0lR2n35GR9	0lRUM9F7U5	0LsGzdTbV1	0LuR8mh15a	0mBFSN9jKR			https://toloka.yandex.ru/task/33891275/00020523cb--62a5e4ccda9c6a5d5a45de76	859e241f-2493-4fe6-a837-db45e9b9f040	00020523cb--62a5e4ccda9c6a5d5a45de76	00020523cb--62a5db9d39fbdb7b0991fdae	d7699eab362fb9c1be0f099e225c9044	APPROVED	2022-06-12T13:06:20.382
																			
https://drive.google.com/uc?export=view&id=1tMokEjHC-SpWmv9pajghzihdxnl0YQ50{EOF}https://drive.google.com/uc?export=view&id=1pDWwp9LWkojPUWQbi-Iw3tNiPXdDEIzk{EOF}https://drive.google.com/uc?export=view&id=1fhOiG4p_47_bE_sK4osAQoxAz48qbT-w{EOF}https://drive.google.com/uc?export=view&id=1TkOCdZJkaJVfUoGvlSmHQkrBJwVdnT5V{EOF}https://drive.google.com/uc?export=view&id=1Cys2xgbiqRoRH7jOZrO0Mjv46rW_kowa	Hi	01bkz5531	01h38PM	0LJaFd	01pvB630u2	0L2ZAToiKf	0lbkZ35Sbl	0lh38pMt1e	0LJaFD0sj6	0lpvB630u2			https://toloka.yandex.ru/task/33891275/00020523cb--62a5e4ce7381995fb986ab4e	dba92e83-c89e-43e2-b420-d2e8eb411371	00020523cb--62a5e4ce7381995fb986ab4e	00020523cb--62a5db9d39fbdb7b0991fdad	14526173572a4b42d53f75cc1f07c6d1	APPROVED	2022-06-12T13:06:22.286
																			
Effort: How hard did you have to work (mentally and physically) to accomplish your level of performance?{EOF}Frustration Level How irritated, stressed, and annoyed versus content, relaxed, and complacent did you feel during the task?{EOF} Please give your username or toloka id(if you know){EOF}You can vote on the best avatar by typing the number for example 1{EOF} Congratulation, you have finished all the questionnaire,You can click on submit to finish the questionnaire	S	T	I	O	N								https://toloka.yandex.ru/task/33891275/00020523cb--62a5e4ceda9c6a5d5a45de90	f55dc792-dd42-42d7-99ce-a0d2bdb98886	00020523cb--62a5e4ceda9c6a5d5a45de90	00020523cb--62a5db9d39fbdb7b0991fdb3	35ba1c1661d9a60bb40812ddef41002e	APPROVED	2022-06-12T13:06:22.477
																			
https://drive.google.com/uc?export=view&id=1tMokEjHC-SpWmv9pajghzihdxnl0YQ50{EOF}https://drive.google.com/uc?export=view&id=1pDWwp9LWkojPUWQbi-Iw3tNiPXdDEIzk{EOF}https://drive.google.com/uc?export=view&id=1fhOiG4p_47_bE_sK4osAQoxAz48qbT-w{EOF}https://drive.google.com/uc?export=view&id=1TkOCdZJkaJVfUoGvlSmHQkrBJwVdnT5V{EOF}https://drive.google.com/uc?export=view&id=1Cys2xgbiqRoRH7jOZrO0Mjv46rW_kowa	oJ3M1Mi8BH	0J3McHquAP	0J7R21U8XA	0J734LNAeU	oJ5719D6Kk	0L2ZAToiKf	0lbkZ35Sbl	0lh38pMt1e	0LJaFD0sj6	0lpvB630u2			https://toloka.yandex.ru/task/33891275/00020523cb--62a5e4cef82b486934ac13e2	dba92e83-c89e-43e2-b420-d2e8eb411371	00020523cb--62a5e4cef82b486934ac13e2	00020523cb--62a5db9d39fbdb7b0991fdad	dc02fb581115ddc869c1f220db505cb7	APPROVED	2022-06-12T13:06:22.853
																			
https://drive.google.com/uc?export=view&id=1fok_yL3IrWYFMq8Wz-1-6ogHsFLk-9Br{EOF}https://drive.google.com/uc?export=view&id=1kJ4VGVfL3f_VWE6Il9_yvBToztEo1T-b{EOF}https://drive.google.com/uc?export=view&id=1huKRhq6ED8uOZg_MHtCAhLdSdb2iL9pS{EOF}https://drive.google.com/uc?export=view&id=1pkog2M2xw1QuetADrALFGdMls_9FX8h5{EOF}https://drive.google.com/uc?export=view&id=1hhQsGnkKn8eEXVCSPa0KTqMvSpixO0Jt	S	T	I	O	N	0lR2n35GR9	0lRUM9F7U5	0LsGzdTbV1	0LuR8mh15a	0mBFSN9jKR			https://toloka.yandex.ru/task/33891275/00020523cb--62a5e4cf0b8a5816989361fa	859e241f-2493-4fe6-a837-db45e9b9f040	00020523cb--62a5e4cf0b8a5816989361fa	00020523cb--62a5db9d39fbdb7b0991fdae	9b2a6b3780010dd7e17c2adc07368d76	APPROVED	2022-06-12T13:06:23.109
																			
https://drive.google.com/uc?export=view&id=1tMokEjHC-SpWmv9pajghzihdxnl0YQ50{EOF}https://drive.google.com/uc?export=view&id=1pDWwp9LWkojPUWQbi-Iw3tNiPXdDEIzk{EOF}https://drive.google.com/uc?export=view&id=1fhOiG4p_47_bE_sK4osAQoxAz48qbT-w{EOF}https://drive.google.com/uc?export=view&id=1TkOCdZJkaJVfUoGvlSmHQkrBJwVdnT5V{EOF}https://drive.google.com/uc?export=view&id=1Cys2xgbiqRoRH7jOZrO0Mjv46rW_kowa	0l2zatoik	0lbkz35sbl	01h38pmt1e	0ljafdotj6	01dvb630u2	0L2ZAToiKf	0lbkZ35Sbl	0lh38pMt1e	0LJaFD0sj6	0lpvB630u2			https://toloka.yandex.ru/task/33891275/00020523cb--62a5e4d2552bd048516e03d9	dba92e83-c89e-43e2-b420-d2e8eb411371	00020523cb--62a5e4d2552bd048516e03d9	00020523cb--62a5db9d39fbdb7b0991fdad	cadedaad99a8d0077e7fe1f7351742ce	APPROVED	2022-06-12T13:06:26.708
																			
https://drive.google.com/uc?export=view&id=1fok_yL3IrWYFMq8Wz-1-6ogHsFLk-9Br{EOF}https://drive.google.com/uc?export=view&id=1kJ4VGVfL3f_VWE6Il9_yvBToztEo1T-b{EOF}https://drive.google.com/uc?export=view&id=1huKRhq6ED8uOZg_MHtCAhLdSdb2iL9pS{EOF}https://drive.google.com/uc?export=view&id=1pkog2M2xw1QuetADrALFGdMls_9FX8h5{EOF}https://drive.google.com/uc?export=view&id=1hhQsGnkKn8eEXVCSPa0KTqMvSpixO0Jt	0lR2n35GR9	01RUM9F7U5	0LsGzdTbv1	0LuR8mh15a	0mBFSN9jKR	0lR2n35GR9	0lRUM9F7U5	0LsGzdTbV1	0LuR8mh15a	0mBFSN9jKR			https://toloka.yandex.ru/task/33891275/00020523cb--62a5e4d3305db237b2396703	859e241f-2493-4fe6-a837-db45e9b9f040	00020523cb--62a5e4d3305db237b2396703	00020523cb--62a5db9d39fbdb7b0991fdae	f51f84aca24a9d01af2f6938763b96d0	APPROVED	2022-06-12T13:06:27.679
																			
https://drive.google.com/uc?export=view&id=1tMokEjHC-SpWmv9pajghzihdxnl0YQ50{EOF}https://drive.google.com/uc?export=view&id=1pDWwp9LWkojPUWQbi-Iw3tNiPXdDEIzk{EOF}https://drive.google.com/uc?export=view&id=1fhOiG4p_47_bE_sK4osAQoxAz48qbT-w{EOF}https://drive.google.com/uc?export=view&id=1TkOCdZJkaJVfUoGvlSmHQkrBJwVdnT5V{EOF}https://drive.google.com/uc?export=view&id=1Cys2xgbiqRoRH7jOZrO0Mjv46rW_kowa	S	T	I	O	N	0L2ZAToiKf	0lbkZ35Sbl	0lh38pMt1e	0LJaFD0sj6	0lpvB630u2			https://toloka.yandex.ru/task/33891275/00020523cb--62a5e4d40ba1de781126d322	dba92e83-c89e-43e2-b420-d2e8eb411371	00020523cb--62a5e4d40ba1de781126d322	00020523cb--62a5db9d39fbdb7b0991fdad	f0a90e31600000ba7b9586dec93f2b16	APPROVED	2022-06-12T13:06:28.777
																			
https://drive.google.com/uc?export=view&id=1fok_yL3IrWYFMq8Wz-1-6ogHsFLk-9Br{EOF}https://drive.google.com/uc?export=view&id=1kJ4VGVfL3f_VWE6Il9_yvBToztEo1T-b{EOF}https://drive.google.com/uc?export=view&id=1huKRhq6ED8uOZg_MHtCAhLdSdb2iL9pS{EOF}https://drive.google.com/uc?export=view&id=1pkog2M2xw1QuetADrALFGdMls_9FX8h5{EOF}https://drive.google.com/uc?export=view&id=1hhQsGnkKn8eEXVCSPa0KTqMvSpixO0Jt	OIh38pMtle	OLJaFD0sj6	0lpvB630u2	0lR2n35GR9	sh293aqdj11	0lR2n35GR9	0lRUM9F7U5	0LsGzdTbV1	0LuR8mh15a	0mBFSN9jKR			https://toloka.yandex.ru/task/33891275/00020523cb--62a5e4d438b0a8100f3a18b0	859e241f-2493-4fe6-a837-db45e9b9f040	00020523cb--62a5e4d438b0a8100f3a18b0	00020523cb--62a5db9d39fbdb7b0991fdae	c4f8acad7c8905aec9f4b0544b12d8c7	APPROVED	2022-06-12T13:06:28.923
																			
https://drive.google.com/uc?export=view&id=1tMokEjHC-SpWmv9pajghzihdxnl0YQ50{EOF}https://drive.google.com/uc?export=view&id=1pDWwp9LWkojPUWQbi-Iw3tNiPXdDEIzk{EOF}https://drive.google.com/uc?export=view&id=1fhOiG4p_47_bE_sK4osAQoxAz48qbT-w{EOF}https://drive.google.com/uc?export=view&id=1TkOCdZJkaJVfUoGvlSmHQkrBJwVdnT5V{EOF}https://drive.google.com/uc?export=view&id=1Cys2xgbiqRoRH7jOZrO0Mjv46rW_kowa	Notload	0	Notload	0	0	0L2ZAToiKf	0lbkZ35Sbl	0lh38pMt1e	0LJaFD0sj6	0lpvB630u2			https://toloka.yandex.ru/task/33891275/00020523cb--62a5e4d6da9c6a5d5a45df13	dba92e83-c89e-43e2-b420-d2e8eb411371	00020523cb--62a5e4d6da9c6a5d5a45df13	00020523cb--62a5db9d39fbdb7b0991fdad	720cb2553ee522b7a3ab474f14e08b9e	APPROVED	2022-06-12T13:06:30.353
																			
The evaluation you're about to perform is a technique that has been developed by NASA to assess the relative importance of six factors in determining how much workload your experienced while performing a task that you recently completed. These six factors are defined on the following page. The answer will be checked manually, random answer won't score any credits. Mental Demand:How much mental and perceptual activity was required? Was the task easy or demanding, simple or complex? Physical Demand:How much physical activity was required? Was the task easy or demanding, slack or strenuous?. Temporal Demand: How much time pressure did you feel due to the pace at which the tasks or task elements occurred? Was the pace slow or rapid? Overall Performance: How successful were you in performing the task? How satisfied were you with your performance? Effort: How hard did you have to work (mentally and physically) to accomplish your level of performance? Frustration Level How irritated, stressed, and annoyed versus content, relaxed, and complacent did you feel during the task?{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Frustration or Physical Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Frustration or Mental Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Physical Demand or Performance{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Temporal Demand or Effort	S	T	I	O	N								https://toloka.yandex.ru/task/33891275/00020523cb--62a5e4d7111d247825e46477	102de7e8-7389-4cb8-9e15-a7010144e934	00020523cb--62a5e4d7111d247825e46477	00020523cb--62a5db9d39fbdb7b0991fdaf	6851695e009d005a52b91081ada87417	APPROVED	2022-06-12T13:06:31.779
																			
The evaluation you're about to perform is a technique that has been developed by NASA to assess the relative importance of six factors in determining how much workload your experienced while performing a task that you recently completed. These six factors are defined on the following page. The answer will be checked manually, random answer won't score any credits. Mental Demand:How much mental and perceptual activity was required? Was the task easy or demanding, simple or complex? Physical Demand:How much physical activity was required? Was the task easy or demanding, slack or strenuous?. Temporal Demand: How much time pressure did you feel due to the pace at which the tasks or task elements occurred? Was the pace slow or rapid? Overall Performance: How successful were you in performing the task? How satisfied were you with your performance? Effort: How hard did you have to work (mentally and physically) to accomplish your level of performance? Frustration Level How irritated, stressed, and annoyed versus content, relaxed, and complacent did you feel during the task?{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Frustration or Physical Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Frustration or Mental Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Physical Demand or Performance{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Temporal Demand or Effort	ok	Physical Demand	Mental Demand	Physical Demand	Temporal Demand								https://toloka.yandex.ru/task/33891275/00020523cb--62a5e4d773c63f3d1e1c0b1b	102de7e8-7389-4cb8-9e15-a7010144e934	00020523cb--62a5e4d773c63f3d1e1c0b1b	00020523cb--62a5db9d39fbdb7b0991fdaf	651729b7787a3da044f55451000873fc	APPROVED	2022-06-12T13:06:31.114
																			
https://drive.google.com/uc?export=view&id=1tMokEjHC-SpWmv9pajghzihdxnl0YQ50{EOF}https://drive.google.com/uc?export=view&id=1pDWwp9LWkojPUWQbi-Iw3tNiPXdDEIzk{EOF}https://drive.google.com/uc?export=view&id=1fhOiG4p_47_bE_sK4osAQoxAz48qbT-w{EOF}https://drive.google.com/uc?export=view&id=1TkOCdZJkaJVfUoGvlSmHQkrBJwVdnT5V{EOF}https://drive.google.com/uc?export=view&id=1Cys2xgbiqRoRH7jOZrO0Mjv46rW_kowa	oL2ZAToiK1	"
01bkZ355bi"	"
0Ib38pMt1e"	"
0LJaFD0xj6"	"
0IpvB630u2"	0L2ZAToiKf	0lbkZ35Sbl	0lh38pMt1e	0LJaFD0sj6	0lpvB630u2			https://toloka.yandex.ru/task/33891275/00020523cb--62a5e4d94ad5fb122b7e1388	dba92e83-c89e-43e2-b420-d2e8eb411371	00020523cb--62a5e4d94ad5fb122b7e1388	00020523cb--62a5db9d39fbdb7b0991fdad	157d36e5a425d3ecf0b96ffc37aeb1b3	APPROVED	2022-06-12T13:06:33.051
																			
https://drive.google.com/uc?export=view&id=1Cep2X2mk14EAFZBLFcPCIYzZDzrcKZB5{EOF}https://drive.google.com/uc?export=view&id=1OiP6SqQRfK139Yf-aAHrdnyoATC9k8eW{EOF}https://drive.google.com/uc?export=view&id=1HmRV61LSGyLz3G2B95cBgRLG7okKoqJi{EOF}https://drive.google.com/uc?export=view&id=1Xy7GQsaTHtfFr6J4fRPdKZr7p9jxumsa{EOF}https://drive.google.com/uc?export=view&id=1y7EuaueL0Zdqkr6b8BHxBSPXrLOC1Zld	m07AY1 1kc0	kqp30 11Yc0	04hyfn96d0	oodGz6ms5	oGdo1y02q0	0cKI1yA70w	0CY1l03pqK	0d6gNfyh40	00dGz69mS5	0Gd01A02q0			https://toloka.yandex.ru/task/33891275/00020523cb--62a5e4df7381995fb986abe7	19820699-f71d-43ce-ba66-68d03a73b60d	00020523cb--62a5e4df7381995fb986abe7	00020523cb--62a5db9d39fbdb7b0991fda8	7e42bf0c7610ab6415b14e3323fe94db	APPROVED	2022-06-12T13:06:39.018
																			
Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Performance or Frustration{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Effort or Mental Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Temporal Demand or Frustration{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Physical Demand or Performance{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Mental Demand or Performance	S	T	I	O	N								https://toloka.yandex.ru/task/33891275/00020523cb--62a5e4dfec4826102d016d4a	a601d22e-2d8b-49ff-9c8e-8f493cfeb5d7	00020523cb--62a5e4dfec4826102d016d4a	00020523cb--62a5db9d39fbdb7b0991fdb1	d824e35b623af60cdbc093855a57de1c	APPROVED	2022-06-12T13:06:39.759
																			
https://drive.google.com/uc?export=view&id=1tMokEjHC-SpWmv9pajghzihdxnl0YQ50{EOF}https://drive.google.com/uc?export=view&id=1pDWwp9LWkojPUWQbi-Iw3tNiPXdDEIzk{EOF}https://drive.google.com/uc?export=view&id=1fhOiG4p_47_bE_sK4osAQoxAz48qbT-w{EOF}https://drive.google.com/uc?export=view&id=1TkOCdZJkaJVfUoGvlSmHQkrBJwVdnT5V{EOF}https://drive.google.com/uc?export=view&id=1Cys2xgbiqRoRH7jOZrO0Mjv46rW_kowa	0L2AT0iK4	0IbkZ35Sb1	01h38pMt1e	0LJaFD03j6	01pvB630u2	0L2ZAToiKf	0lbkZ35Sbl	0lh38pMt1e	0LJaFD0sj6	0lpvB630u2			https://toloka.yandex.ru/task/33891275/00020523cb--62a5e4e0d4722217a2df5755	dba92e83-c89e-43e2-b420-d2e8eb411371	00020523cb--62a5e4e0d4722217a2df5755	00020523cb--62a5db9d39fbdb7b0991fdad	18707cce32acaab3445d0469eebce7de	APPROVED	2022-06-12T13:06:40.752
																			
https://drive.google.com/uc?export=view&id=1fok_yL3IrWYFMq8Wz-1-6ogHsFLk-9Br{EOF}https://drive.google.com/uc?export=view&id=1kJ4VGVfL3f_VWE6Il9_yvBToztEo1T-b{EOF}https://drive.google.com/uc?export=view&id=1huKRhq6ED8uOZg_MHtCAhLdSdb2iL9pS{EOF}https://drive.google.com/uc?export=view&id=1pkog2M2xw1QuetADrALFGdMls_9FX8h5{EOF}https://drive.google.com/uc?export=view&id=1hhQsGnkKn8eEXVCSPa0KTqMvSpixO0Jt	0IR2n35GR9	0IRUM9F70s	0LsGzdTbv1	0LuR8mh118	0mBFSNjKR	0lR2n35GR9	0lRUM9F7U5	0LsGzdTbV1	0LuR8mh15a	0mBFSN9jKR			https://toloka.yandex.ru/task/33891275/00020523cb--62a5e4e0dd70cb2900c41fce	859e241f-2493-4fe6-a837-db45e9b9f040	00020523cb--62a5e4e0dd70cb2900c41fce	00020523cb--62a5db9d39fbdb7b0991fdae	6cecba6431fbeb5fb0cdd569af4a9e72	APPROVED	2022-06-12T13:06:40.516
																			
Type the factor below that represents the more important contributor to workload for the specific task that you recently perform: Mental Demand or Physical Demand?{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Temporal Demand or Performance?{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Effort or Frustration?{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Mental Demand Temporal Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Effort or Physical Demand	S	T	I	O	N								https://toloka.yandex.ru/task/33891275/00020523cb--62a5e4e1111d247825e464d1	28c31231-3d69-487d-a96e-5d45f1022c5f	00020523cb--62a5e4e1111d247825e464d1	00020523cb--62a5db9d39fbdb7b0991fdb0	6851695e009d005a52b91081ada87417	APPROVED	2022-06-12T13:06:41.023
																			
https://drive.google.com/uc?export=view&id=1fok_yL3IrWYFMq8Wz-1-6ogHsFLk-9Br{EOF}https://drive.google.com/uc?export=view&id=1kJ4VGVfL3f_VWE6Il9_yvBToztEo1T-b{EOF}https://drive.google.com/uc?export=view&id=1huKRhq6ED8uOZg_MHtCAhLdSdb2iL9pS{EOF}https://drive.google.com/uc?export=view&id=1pkog2M2xw1QuetADrALFGdMls_9FX8h5{EOF}https://drive.google.com/uc?export=view&id=1hhQsGnkKn8eEXVCSPa0KTqMvSpixO0Jt	Fjfhhgh	Cjvbjvhjh	Fjvbnvjh	Cjvhncjh	Cjvhhfjhf	0lR2n35GR9	0lRUM9F7U5	0LsGzdTbV1	0LuR8mh15a	0mBFSN9jKR			https://toloka.yandex.ru/task/33891275/00020523cb--62a5e4e1598d17774f1ee44b	859e241f-2493-4fe6-a837-db45e9b9f040	00020523cb--62a5e4e1598d17774f1ee44b	00020523cb--62a5db9d39fbdb7b0991fdae	2201683f4ed5fe50fffcc4305cfbc6c4	APPROVED	2022-06-12T13:06:41.992
																			
https://drive.google.com/uc?export=view&id=1fok_yL3IrWYFMq8Wz-1-6ogHsFLk-9Br{EOF}https://drive.google.com/uc?export=view&id=1kJ4VGVfL3f_VWE6Il9_yvBToztEo1T-b{EOF}https://drive.google.com/uc?export=view&id=1huKRhq6ED8uOZg_MHtCAhLdSdb2iL9pS{EOF}https://drive.google.com/uc?export=view&id=1pkog2M2xw1QuetADrALFGdMls_9FX8h5{EOF}https://drive.google.com/uc?export=view&id=1hhQsGnkKn8eEXVCSPa0KTqMvSpixO0Jt	01R2n35GR9	01RUM9F705	0LsGzdTbv1	0LuR8mh154	0mBFSN9jKR	0lR2n35GR9	0lRUM9F7U5	0LsGzdTbV1	0LuR8mh15a	0mBFSN9jKR			https://toloka.yandex.ru/task/33891275/00020523cb--62a5e4e26c08bd0cc608113e	859e241f-2493-4fe6-a837-db45e9b9f040	00020523cb--62a5e4e26c08bd0cc608113e	00020523cb--62a5db9d39fbdb7b0991fdae	664cecd9b471474cccbee771e0228552	APPROVED	2022-06-12T13:06:42.632
																			
https://drive.google.com/uc?export=view&id=1fok_yL3IrWYFMq8Wz-1-6ogHsFLk-9Br{EOF}https://drive.google.com/uc?export=view&id=1kJ4VGVfL3f_VWE6Il9_yvBToztEo1T-b{EOF}https://drive.google.com/uc?export=view&id=1huKRhq6ED8uOZg_MHtCAhLdSdb2iL9pS{EOF}https://drive.google.com/uc?export=view&id=1pkog2M2xw1QuetADrALFGdMls_9FX8h5{EOF}https://drive.google.com/uc?export=view&id=1hhQsGnkKn8eEXVCSPa0KTqMvSpixO0Jt	01R2n35GR9	01RUM9F705	0LsGzdTbV1	0LuR8mh15n	0mBFSN9jKR	0lR2n35GR9	0lRUM9F7U5	0LsGzdTbV1	0LuR8mh15a	0mBFSN9jKR			https://toloka.yandex.ru/task/33891275/00020523cb--62a5e4e30b8a5816989362db	859e241f-2493-4fe6-a837-db45e9b9f040	00020523cb--62a5e4e30b8a5816989362db	00020523cb--62a5db9d39fbdb7b0991fdae	d29099cf2753dde60c2e458cce0b3cb6	APPROVED	2022-06-12T13:06:43.439
																			
https://drive.google.com/uc?export=view&id=1tMokEjHC-SpWmv9pajghzihdxnl0YQ50{EOF}https://drive.google.com/uc?export=view&id=1pDWwp9LWkojPUWQbi-Iw3tNiPXdDEIzk{EOF}https://drive.google.com/uc?export=view&id=1fhOiG4p_47_bE_sK4osAQoxAz48qbT-w{EOF}https://drive.google.com/uc?export=view&id=1TkOCdZJkaJVfUoGvlSmHQkrBJwVdnT5V{EOF}https://drive.google.com/uc?export=view&id=1Cys2xgbiqRoRH7jOZrO0Mjv46rW_kowa	OL2ZAToiK	01bkZ35xbl	01bJ8pMt1e	OLJaFDosjG	O1pvB630u2	0L2ZAToiKf	0lbkZ35Sbl	0lh38pMt1e	0LJaFD0sj6	0lpvB630u2			https://toloka.yandex.ru/task/33891275/00020523cb--62a5e4e3da9c6a5d5a45dfe0	dba92e83-c89e-43e2-b420-d2e8eb411371	00020523cb--62a5e4e3da9c6a5d5a45dfe0	00020523cb--62a5db9d39fbdb7b0991fdad	48d4a1c39046c0ea4812a7f0e578267d	APPROVED	2022-06-12T13:06:43.457
																			
https://drive.google.com/uc?export=view&id=1fok_yL3IrWYFMq8Wz-1-6ogHsFLk-9Br{EOF}https://drive.google.com/uc?export=view&id=1kJ4VGVfL3f_VWE6Il9_yvBToztEo1T-b{EOF}https://drive.google.com/uc?export=view&id=1huKRhq6ED8uOZg_MHtCAhLdSdb2iL9pS{EOF}https://drive.google.com/uc?export=view&id=1pkog2M2xw1QuetADrALFGdMls_9FX8h5{EOF}https://drive.google.com/uc?export=view&id=1hhQsGnkKn8eEXVCSPa0KTqMvSpixO0Jt	DiR2n35GR9	OlRUM9F705	oLsGz4Tbv1	OLuR8mhl5a	omBFSN9jKR	0lR2n35GR9	0lRUM9F7U5	0LsGzdTbV1	0LuR8mh15a	0mBFSN9jKR			https://toloka.yandex.ru/task/33891275/00020523cb--62a5e4e4f52ce902493094e5	859e241f-2493-4fe6-a837-db45e9b9f040	00020523cb--62a5e4e4f52ce902493094e5	00020523cb--62a5db9d39fbdb7b0991fdae	dc02fb581115ddc869c1f220db505cb7	APPROVED	2022-06-12T13:06:44.117
